order_id,customer_id,store_id,order_date,order_status,shipping_amount,discount_total,payment_status
58427,2945.0,1,2025-07-02,Completed,0.0,5997.06,Success
58428,2452.0,3,2024-12-10,Shipped,0.0,0.0,Success
58429,1402.0,15,2025-06-24,Returned,0.0,0.0,Refunded
58430,1382.0,1,2025-03-14,Completed,0.0,559.31,Success
58431,1091.0,1,2024-04-11,Completed,0.0,1080.1,Success
58432,1061.0,18,2024-05-05,Completed,0.0,103.17,Success
58433,1606.0,20,2024-08-26,Cancelled,0.0,190.83,Cancelled
58434,2907.0,1,2025-01-02,Shipped,0.0,0.0,Success
58435,2898.0,12,2024-04-13,Shipped,0.0,0.0,Success
58436,1473.0,12,2022-08-10,Completed,0.0,0.0,Success
58437,2406.0,1,2023-12-21,Completed,0.0,0.0,Success
58438,1622.0,6,2025-07-23,Completed,0.0,0.0,Success
58439,2667.0,14,2023-11-14,Shipped,0.0,2292.11,Success
58440,2287.0,3,2024-02-06,Completed,0.0,0.0,Success
58441,1168.0,1,2025-06-18,Completed,0.0,0.0,Success
58442,2822.0,6,2024-11-23,Shipped,0.0,0.0,Success
58443,1861.0,20,2023-12-30,Completed,0.0,121.31,Success
58444,2152.0,7,2022-11-11,Completed,0.0,0.0,Success
58445,1833.0,5,2024-04-04,Shipped,0.0,213.48,Success
58446,1597.0,7,2022-07-13,Completed,0.0,0.0,Success
58447,1993.0,1,2023-12-17,Processing,0.0,1514.84,Success
58448,1164.0,16,2023-04-09,Completed,0.0,343.42,Success
58449,1611.0,14,2022-12-07,Completed,0.0,10002.3,Success
58450,2119.0,2,2023-02-08,Completed,0.0,7434.21,Success
58451,1678.0,2,2022-08-31,Processing,0.0,13564.02,Success
58452,2738.0,9,2023-02-22,Completed,0.0,338.31,Success
58453,2080.0,1,2024-09-16,Shipped,0.0,0.0,Success
58454,2962.0,1,2026-06-04,Completed,0.0,932.58,Success
58455,2296.0,18,2023-09-18,Completed,0.0,0.0,Success
58456,1403.0,1,2023-07-05,Completed,0.0,171.71,Success
58457,1993.0,14,2024-01-19,Completed,0.0,6793.88,Success
58458,1303.0,14,2023-01-03,Completed,0.0,113.62,Success
58459,2871.0,1,2025-03-19,Processing,0.0,1365.99,Success
58460,1726.0,1,2022-05-31,Shipped,0.0,0.0,Success
58461,2692.0,1,2025-02-14,Shipped,0.0,0.0,Success
58462,2558.0,5,2022-01-11,Returned,0.0,0.0,Refunded
58463,1749.0,16,2022-04-18,Processing,0.0,0.0,Success
58464,1933.0,5,2026-03-19,Shipped,0.0,0.0,Success
58465,1436.0,7,2023-05-13,Completed,0.0,599.85,Success
58466,1844.0,1,2023-08-09,Returned,0.0,0.0,Refunded
58467,1822.0,1,2026-01-23,Completed,0.0,0.0,Success
58468,2747.0,10,2023-01-26,Completed,0.0,276.41,Success
58469,2343.0,19,2026-05-04,Cancelled,0.0,72.03,Cancelled
58470,2678.0,17,2026-03-26,Completed,0.0,12.65,Success
58471,1254.0,1,2024-07-29,Processing,99.0,0.0,Success
58472,2017.0,10,2022-06-26,Completed,0.0,0.0,Success
58473,2575.0,3,2026-04-16,Cancelled,0.0,5128.03,Cancelled
58474,1340.0,1,2023-09-26,Completed,0.0,0.0,Success
58475,1583.0,18,2022-08-14,Completed,0.0,0.0,Success
58476,1277.0,1,2023-04-01,Completed,0.0,0.0,Success
58477,2693.0,1,2022-05-14,Completed,0.0,830.83,Success
58478,2474.0,1,2025-03-19,Completed,0.0,0.0,Success
58479,2464.0,1,2025-04-15,Completed,0.0,7814.1,Success
58480,2143.0,19,2022-08-23,Shipped,0.0,0.0,Success
58481,2357.0,16,2025-08-08,Completed,0.0,423.68,Success
58482,2385.0,1,2023-02-17,Completed,0.0,0.0,Success
58483,2282.0,1,2024-03-13,Shipped,99.0,114.48,Success
58484,1976.0,1,2024-06-10,Completed,99.0,0.0,Success
58485,2956.0,1,2023-12-04,Completed,0.0,0.0,Success
58486,2330.0,1,2024-09-20,Completed,0.0,383.83,Success
58487,2955.0,12,2023-06-23,Completed,0.0,0.0,Success
58488,2978.0,14,2025-06-01,Completed,0.0,0.0,Success
58489,1966.0,5,2025-07-31,Completed,0.0,54.93,Success
58490,2217.0,1,2024-08-31,Completed,0.0,0.0,Success
58491,1119.0,2,2024-03-03,Shipped,0.0,607.46,Success
58492,2915.0,16,2025-01-15,Completed,0.0,9912.28,Success
58493,1101.0,6,2024-03-20,Shipped,0.0,543.81,Success
58494,2429.0,15,2023-10-23,Cancelled,0.0,44.33,Cancelled
58495,1831.0,11,2023-07-18,Shipped,0.0,0.0,Success
58496,2436.0,9,2026-06-10,Completed,0.0,0.0,Success
58497,1172.0,13,2022-05-27,Completed,0.0,214.92,Success
58498,1292.0,1,2025-04-02,Completed,0.0,1296.14,Success
58499,1681.0,11,2025-04-17,Cancelled,0.0,1427.28,Cancelled
58500,1604.0,1,2022-04-11,Completed,0.0,259.73,Success
58501,2060.0,13,2025-08-08,Completed,0.0,145.01,Success
58502,2827.0,3,2022-01-09,Completed,0.0,0.0,Success
58503,1396.0,1,2022-07-07,Completed,99.0,271.46,Success
58504,2231.0,2,2024-03-06,Completed,0.0,0.0,Success
58505,2509.0,3,2025-05-26,Completed,0.0,71.12,Success
58506,1229.0,11,2023-03-26,Completed,0.0,87.12,Success
58507,1720.0,20,2024-03-11,Completed,0.0,830.48,Success
58508,2570.0,13,2026-03-16,Shipped,0.0,1114.5,Success
58509,2390.0,3,2023-03-26,Shipped,0.0,0.0,Success
58510,1196.0,1,2024-07-10,Cancelled,0.0,14064.91,Cancelled
58511,2001.0,16,2025-04-22,Completed,0.0,0.0,Success
58512,1970.0,1,2025-10-30,Completed,0.0,0.0,Success
58513,2599.0,19,2022-03-14,Completed,0.0,0.0,Success
58514,2530.0,2,2026-06-06,Completed,0.0,1500.03,Success
58515,2105.0,5,2023-12-05,Completed,0.0,306.07,Success
58516,1667.0,8,2022-05-03,Completed,0.0,0.0,Success
58517,2056.0,13,2022-12-28,Completed,0.0,0.0,Success
58518,1027.0,20,2026-06-11,Completed,0.0,0.0,Success
58519,2784.0,18,2025-07-16,Completed,0.0,248.64,Success
58520,2736.0,6,2025-08-15,Completed,0.0,617.53,Success
58521,2508.0,19,2025-10-11,Completed,0.0,0.0,Success
58522,2371.0,13,2022-06-27,Completed,0.0,672.59,Success
58523,1679.0,1,2023-04-04,Shipped,0.0,0.0,Success
58524,1973.0,3,2022-04-25,Processing,0.0,0.0,Success
58525,1302.0,14,2023-07-25,Processing,0.0,0.0,Success
58526,1759.0,7,2025-12-07,Completed,0.0,66.23,Success
58527,1153.0,3,2024-09-08,Completed,0.0,320.33,Success
58528,1166.0,13,2026-03-14,Completed,0.0,0.0,Success
58529,1214.0,11,2023-04-01,Completed,0.0,11282.08,Success
58530,1840.0,1,2025-05-14,Completed,0.0,1494.74,Success
58531,1786.0,18,2022-12-29,Shipped,0.0,541.28,Success
58532,2890.0,18,2026-05-06,Completed,0.0,1378.31,Success
58533,1542.0,10,2024-07-07,Completed,0.0,0.0,Success
58534,2265.0,1,2026-01-06,Shipped,0.0,0.0,Success
58535,2578.0,15,2022-04-27,Shipped,0.0,534.37,Success
58536,2292.0,18,2024-07-31,Completed,0.0,0.0,Success
58537,1770.0,11,2025-01-07,Completed,0.0,0.0,Success
58538,2131.0,2,2025-04-22,Completed,0.0,639.06,Success
58539,2745.0,1,2023-09-25,Completed,0.0,6312.61,Success
58540,2760.0,1,2023-01-27,Completed,0.0,0.0,Success
58541,2330.0,1,2022-08-24,Completed,0.0,0.0,Success
58542,2434.0,19,2024-02-19,Completed,0.0,0.0,Success
58543,2601.0,1,2022-09-06,Completed,0.0,407.19,Success
58544,1049.0,16,2023-08-10,Shipped,0.0,458.34,Success
58545,1218.0,20,2023-02-21,Completed,0.0,1961.73,Success
58546,2167.0,8,2022-10-31,Completed,0.0,285.42,Success
58547,2393.0,1,2023-06-28,Completed,0.0,0.0,Success
58548,2864.0,18,2024-08-19,Completed,0.0,296.57,Success
58549,1648.0,15,2026-03-29,Completed,0.0,965.61,Success
58550,2587.0,19,2023-12-16,Shipped,0.0,0.0,Success
58551,2677.0,7,2022-07-12,Cancelled,0.0,0.0,Cancelled
58552,2724.0,10,2025-03-30,Shipped,0.0,0.0,Success
58553,1160.0,18,2022-10-20,Shipped,0.0,0.0,Success
58554,1346.0,1,2024-07-11,Shipped,0.0,2913.39,Success
58555,1027.0,9,2023-02-04,Completed,0.0,0.0,Success
58556,2963.0,2,2026-04-24,Completed,0.0,0.0,Success
58557,1265.0,13,2024-08-21,Completed,0.0,195.78,Success
58558,2895.0,1,2026-01-20,Completed,0.0,386.35,Success
58559,2515.0,1,2025-10-24,Completed,0.0,343.42,Success
58560,1896.0,7,2022-04-11,Completed,0.0,0.0,Success
58561,2425.0,8,2024-02-08,Processing,0.0,72.03,Success
58562,2975.0,13,2026-03-20,Completed,0.0,435.24,Success
58563,1155.0,1,2024-10-17,Completed,0.0,1074.29,Success
58564,1598.0,12,2022-10-05,Completed,0.0,0.0,Success
58565,2675.0,1,2025-03-28,Completed,0.0,1368.06,Success
58566,1166.0,1,2024-11-21,Completed,0.0,148.94,Success
58567,1040.0,1,2026-03-26,Completed,0.0,6793.88,Success
58568,2262.0,14,2023-04-22,Completed,0.0,978.28,Success
58569,2264.0,1,2026-01-29,Shipped,0.0,0.0,Success
58570,2915.0,20,2025-02-24,Cancelled,0.0,269.91,Cancelled
58571,1222.0,18,2024-09-06,Completed,0.0,0.0,Success
58572,2495.0,13,2025-09-22,Shipped,0.0,0.0,Success
58573,1126.0,1,2024-08-15,Completed,99.0,35.88,Success
58574,2337.0,1,2023-11-29,Completed,0.0,6.66,Success
58575,1960.0,12,2024-10-21,Shipped,0.0,2097.49,Success
58576,2782.0,1,2024-09-10,Completed,0.0,155.77,Success
58577,2613.0,8,2024-04-21,Completed,0.0,346.04,Success
58578,1457.0,1,2023-04-16,Completed,0.0,4707.72,Success
58579,2308.0,1,2022-09-08,Shipped,0.0,0.0,Success
58580,1277.0,1,2022-06-17,Completed,0.0,239.65,Success
58581,2360.0,1,2022-06-28,Completed,0.0,0.0,Success
58582,2582.0,1,2025-12-19,Processing,0.0,0.0,Success
58583,1026.0,12,2026-04-15,Processing,0.0,82.36,Success
58584,1803.0,15,2023-11-16,Returned,0.0,912.21,Refunded
58585,1107.0,5,2024-05-03,Completed,0.0,0.0,Success
58586,1707.0,2,2022-12-11,Completed,0.0,0.0,Success
58587,1083.0,8,2022-03-27,Processing,0.0,90.27,Success
58588,1178.0,11,2024-02-21,Completed,0.0,6346.25,Success
58589,1233.0,4,2024-12-17,Completed,0.0,0.0,Success
58590,2421.0,1,2025-01-27,Completed,0.0,483.42,Success
58591,1104.0,8,2024-06-18,Shipped,0.0,0.0,Success
58592,1753.0,15,2024-02-09,Completed,0.0,641.38,Success
58593,2554.0,1,2024-06-19,Completed,0.0,0.0,Success
58594,2636.0,7,2023-04-15,Completed,0.0,346.43,Success
58595,1449.0,10,2024-01-12,Completed,0.0,73.25,Success
58596,1440.0,1,2022-10-23,Processing,0.0,0.0,Success
58597,2182.0,1,2025-10-23,Completed,99.0,0.0,Success
58598,2055.0,13,2026-02-03,Completed,0.0,204.77,Success
58599,1022.0,14,2025-06-25,Shipped,0.0,0.0,Success
58600,1449.0,3,2026-06-17,Processing,0.0,2837.79,Success
58601,1136.0,1,2022-05-15,Completed,0.0,482.1,Success
58602,1094.0,12,2022-04-18,Completed,0.0,0.0,Success
58603,1375.0,2,2023-04-30,Shipped,0.0,247.13,Success
58604,2839.0,15,2022-12-03,Completed,0.0,0.0,Success
58605,1311.0,1,2025-06-01,Completed,0.0,1008.94,Success
58606,1914.0,9,2022-07-18,Completed,0.0,101.12,Success
58607,2179.0,18,2024-09-23,Returned,0.0,0.0,Refunded
58608,1564.0,1,2023-07-05,Completed,99.0,83.96,Success
58609,1456.0,14,2025-03-12,Cancelled,0.0,239.65,Cancelled
58610,1965.0,16,2026-04-04,Completed,0.0,1066.47,Success
58611,1355.0,5,2024-12-24,Completed,0.0,28.9,Success
58612,1270.0,12,2024-04-20,Completed,0.0,0.0,Success
58613,1975.0,1,2024-07-20,Completed,0.0,570.84,Success
58614,1943.0,1,2022-07-24,Completed,0.0,739.39,Success
58615,2998.0,2,2026-04-08,Shipped,0.0,269.91,Success
58616,1528.0,14,2025-02-22,Completed,0.0,9912.28,Success
58617,2009.0,1,2023-06-04,Cancelled,0.0,1500.87,Cancelled
58618,1010.0,1,2025-08-18,Completed,0.0,0.0,Success
58619,2836.0,1,2024-10-06,Completed,99.0,0.0,Success
58620,1526.0,1,2026-05-02,Completed,0.0,0.0,Success
58621,2002.0,1,2025-06-07,Completed,99.0,64.03,Success
58622,1463.0,1,2023-06-05,Completed,0.0,870.39,Success
58623,2890.0,1,2025-12-10,Shipped,0.0,11621.71,Success
58624,1582.0,20,2022-05-06,Completed,0.0,888.94,Success
58625,2336.0,15,2025-08-17,Completed,0.0,3903.18,Success
58626,1017.0,1,2025-08-17,Completed,0.0,765.78,Success
58627,2000.0,12,2025-05-29,Completed,0.0,317.8,Success
58628,1826.0,1,2022-03-20,Completed,0.0,0.0,Success
58629,2793.0,1,2025-12-13,Completed,0.0,0.0,Success
58630,1721.0,1,2026-01-04,Completed,0.0,414.27,Success
58631,2110.0,6,2023-11-21,Returned,0.0,173.21,Refunded
58632,1631.0,1,2023-04-23,Completed,0.0,0.0,Success
58633,1379.0,5,2023-11-21,Completed,0.0,567.75,Success
58634,1050.0,1,2024-08-11,Processing,99.0,118.92,Success
58635,1719.0,10,2023-08-09,Completed,0.0,0.0,Success
58636,1616.0,1,2023-06-15,Completed,99.0,0.0,Success
58637,1002.0,1,2025-07-10,Completed,0.0,0.0,Success
58638,1201.0,10,2025-11-09,Completed,0.0,0.0,Success
58639,1630.0,10,2025-04-12,Completed,0.0,580.28,Success
58640,1457.0,7,2022-01-15,Completed,0.0,0.0,Success
58641,1026.0,16,2024-10-24,Completed,0.0,0.0,Success
58642,2405.0,3,2023-05-08,Shipped,0.0,12798.85,Success
58643,2717.0,6,2022-08-14,Completed,0.0,929.56,Success
58644,2639.0,11,2025-11-05,Completed,0.0,540.39,Success
58645,2668.0,1,2022-05-24,Processing,0.0,0.0,Success
58646,2235.0,9,2024-04-16,Completed,0.0,1332.89,Success
58647,1253.0,5,2022-05-01,Completed,0.0,2754.49,Success
58648,1783.0,1,2025-03-28,Completed,0.0,0.0,Success
58649,1930.0,3,2025-06-01,Completed,0.0,829.24,Success
58650,2633.0,1,2023-11-24,Completed,99.0,118.92,Success
58651,1455.0,14,2022-04-26,Cancelled,0.0,0.0,Cancelled
58652,2941.0,11,2025-11-28,Completed,0.0,980.49,Success
58653,2463.0,19,2022-04-15,Completed,0.0,614.16,Success
58654,2180.0,1,2026-05-25,Completed,0.0,4822.42,Success
58655,1571.0,12,2024-01-13,Completed,0.0,0.0,Success
58656,2796.0,3,2024-04-22,Processing,0.0,121.31,Success
58657,1199.0,7,2022-04-30,Completed,0.0,0.0,Success
58658,2864.0,1,2022-03-06,Completed,0.0,0.0,Success
58659,1063.0,1,2025-07-30,Completed,0.0,177.67,Success
58660,2132.0,1,2023-03-25,Cancelled,0.0,271.3,Cancelled
58661,2285.0,13,2022-06-11,Shipped,0.0,0.0,Success
58662,2474.0,1,2024-12-13,Shipped,0.0,0.0,Success
58663,2189.0,15,2024-01-24,Shipped,0.0,0.0,Success
58664,2900.0,1,2022-08-23,Completed,0.0,830.83,Success
58665,2163.0,1,2025-11-23,Completed,99.0,35.68,Success
58666,2390.0,8,2024-04-23,Completed,0.0,612.12,Success
58667,2239.0,1,2026-01-24,Processing,0.0,355.33,Success
58668,1652.0,8,2022-09-20,Completed,0.0,0.0,Success
58669,2121.0,1,2022-08-03,Completed,0.0,0.0,Success
58670,1759.0,7,2025-09-30,Completed,0.0,0.0,Success
58671,2265.0,1,2023-02-09,Completed,0.0,144.74,Success
58672,2639.0,5,2024-03-12,Completed,0.0,0.0,Success
58673,1235.0,1,2022-08-02,Completed,99.0,65.22,Success
58674,1445.0,3,2035-12-31,Processing,0.0,0.0,Success
58675,2017.0,1,2022-07-29,Completed,0.0,1765.99,Success
58676,2721.0,1,2023-03-11,Processing,0.0,0.0,Success
58677,,20,2022-01-24,Cancelled,0.0,3761.14,Cancelled
58678,1632.0,3,2025-08-23,Completed,0.0,0.0,Success
58679,2891.0,9,2023-12-27,Completed,0.0,0.0,Success
58680,1310.0,12,2024-09-08,Completed,0.0,0.0,Success
58681,1098.0,16,2022-01-25,Completed,0.0,0.0,Success
58682,2295.0,3,2024-08-14,Completed,0.0,49.06,Success
58683,1712.0,20,2024-06-05,Completed,0.0,3372.91,Success
58684,2442.0,6,2023-09-27,Completed,0.0,4866.59,Success
58685,2023.0,1,2022-07-15,Completed,0.0,245.23,Success
58686,1775.0,2,2022-03-23,Returned,0.0,591.0,Refunded
58687,1181.0,11,2025-03-30,Cancelled,0.0,63.28,Cancelled
58688,2753.0,11,2022-05-15,Shipped,0.0,1667.51,Success
58689,1453.0,16,2023-05-10,Completed,0.0,0.0,Success
58690,2913.0,1,2024-06-07,Shipped,99.0,0.0,Success
58691,1052.0,10,2024-01-26,Completed,0.0,0.0,Success
58692,2622.0,2,2024-02-26,Completed,0.0,0.0,Success
58693,2999.0,7,2022-07-07,Completed,0.0,0.0,Success
58694,2047.0,1,2025-07-25,Completed,0.0,718.85,Success
58695,2467.0,1,2025-10-16,Completed,0.0,0.0,Success
58696,2354.0,1,2023-12-28,Completed,0.0,158.73,Success
58697,2437.0,1,2024-04-26,Cancelled,0.0,0.0,Cancelled
58698,1657.0,1,2022-09-25,Completed,0.0,0.0,Success
58699,1983.0,12,2026-04-22,Completed,0.0,0.0,Success
58700,2925.0,16,2025-05-13,Cancelled,0.0,540.37,Cancelled
58701,1255.0,18,2022-04-24,Processing,0.0,52.23,Success
58702,1789.0,14,2024-05-29,Completed,0.0,0.0,Success
58703,2547.0,15,2024-01-03,Completed,0.0,206.13,Success
58704,1472.0,13,2022-05-16,Completed,0.0,6346.25,Success
58705,1534.0,15,2025-05-18,Completed,0.0,806.4,Success
58706,1683.0,5,2022-09-28,Completed,0.0,0.0,Success
58707,1307.0,1,2022-05-14,Completed,0.0,0.0,Success
58708,2413.0,12,2022-12-08,Completed,0.0,3439.03,Success
58709,1026.0,6,2024-11-09,Completed,0.0,0.0,Success
58710,2328.0,1,2026-05-03,Returned,0.0,0.0,Refunded
58711,2920.0,9,2022-05-21,Completed,0.0,615.81,Success
58712,2509.0,8,2025-01-18,Completed,0.0,363.89,Success
58713,2765.0,1,2025-03-15,Completed,0.0,0.0,Success
58714,1138.0,11,2023-07-21,Shipped,0.0,0.0,Success
58715,2779.0,10,2024-09-19,Completed,0.0,0.0,Success
58716,2816.0,13,2023-06-03,Shipped,0.0,461.37,Success
58717,1774.0,1,2026-05-16,Completed,99.0,50.82,Success
58718,2584.0,20,2023-07-20,Cancelled,0.0,623.07,Cancelled
58719,1001.0,14,2023-10-26,Completed,0.0,0.0,Success
58720,2350.0,14,2024-10-11,Cancelled,0.0,0.0,Cancelled
58721,1851.0,1,2024-01-22,Completed,0.0,0.0,Success
58722,2226.0,16,2023-04-13,Processing,0.0,148.54,Success
58723,2000.0,1,2024-07-14,Completed,0.0,1508.4,Success
58724,1956.0,19,2024-04-26,Processing,0.0,107.29,Success
58725,1421.0,1,2023-12-10,Completed,0.0,1938.4,Success
58726,1991.0,9,2024-11-09,Cancelled,0.0,807.73,Cancelled
58727,2446.0,4,2026-03-11,Completed,0.0,857.26,Success
58728,1207.0,10,2025-07-21,Completed,0.0,0.0,Success
58729,1781.0,9,2024-01-08,Processing,0.0,8317.12,Success
58730,1591.0,1,2022-10-15,Completed,0.0,53.64,Success
58731,1603.0,4,2022-07-11,Processing,0.0,0.0,Success
58732,1147.0,20,2026-05-01,Completed,0.0,0.0,Success
58733,1397.0,18,2023-05-14,Completed,0.0,6172.19,Success
58734,2640.0,1,2023-12-10,Completed,0.0,458.34,Success
58735,1726.0,14,2025-06-24,Shipped,0.0,0.0,Success
58736,2868.0,18,2023-05-23,Completed,0.0,1184.55,Success
58737,2527.0,1,2023-09-25,Completed,0.0,1620.15,Success
58738,1330.0,5,2025-07-01,Returned,0.0,7185.95,Refunded
58739,1019.0,8,2024-02-01,Completed,0.0,0.0,Success
58740,2456.0,12,2024-10-10,Completed,0.0,0.0,Success
58741,1606.0,1,2023-08-06,Completed,0.0,0.0,Success
58742,2413.0,8,2024-08-21,Completed,0.0,3029.68,Success
58743,2236.0,13,2023-03-24,Completed,0.0,0.0,Success
58744,2941.0,16,2023-05-23,Completed,0.0,1863.24,Success
58745,1897.0,13,2023-04-29,Completed,0.0,0.0,Success
58746,2595.0,7,2023-05-30,Shipped,0.0,653.8,Success
58747,1064.0,1,2024-07-19,Completed,0.0,0.0,Success
58748,1707.0,15,2024-02-09,Completed,0.0,0.0,Success
58749,1795.0,15,2022-10-18,Completed,0.0,1066.0,Success
58750,1438.0,15,2023-09-16,Processing,0.0,106.87,Success
58751,2292.0,1,2022-11-12,Completed,0.0,0.0,Success
58752,1034.0,2,2022-07-26,Completed,0.0,0.0,Success
58753,2122.0,6,2024-04-15,Shipped,0.0,420.39,Success
58754,2311.0,19,2022-04-25,Completed,0.0,789.34,Success
58755,2058.0,2,2022-02-27,Completed,0.0,1011.51,Success
58756,1992.0,1,2026-05-03,Completed,0.0,6602.98,Success
58757,2262.0,1,2025-02-02,Completed,0.0,0.0,Success
58758,2216.0,1,2023-01-20,Completed,99.0,62.63,Success
58759,1913.0,6,2023-06-22,Shipped,0.0,4644.55,Success
58760,2197.0,1,2025-02-10,Processing,99.0,0.0,Success
58761,1695.0,3,2025-10-05,Completed,0.0,0.0,Success
58762,2798.0,11,2025-12-25,Processing,0.0,0.0,Success
58763,2724.0,8,2023-10-06,Completed,0.0,151.81,Success
58764,2775.0,20,2023-03-12,Completed,0.0,0.0,Success
58765,1881.0,1,2024-03-07,Returned,0.0,8159.66,Refunded
58766,2078.0,14,2025-01-21,Completed,0.0,0.0,Success
58767,2816.0,6,2024-11-29,Completed,0.0,279.92,Success
58768,2786.0,13,2026-03-13,Cancelled,0.0,0.0,Cancelled
58769,1465.0,1,2026-02-08,Shipped,0.0,0.0,Success
58770,2503.0,10,2022-08-16,Completed,0.0,1657.07,Success
58771,1292.0,1,2026-03-22,Completed,0.0,0.0,Success
58772,1733.0,1,2024-11-07,Cancelled,0.0,955.81,Cancelled
58773,2209.0,11,2022-07-23,Completed,0.0,0.0,Success
58774,1186.0,14,2022-02-08,Completed,0.0,0.0,Success
58775,2478.0,3,2025-02-28,Completed,0.0,0.0,Success
58776,2574.0,17,2023-01-11,Completed,0.0,0.0,Success
58777,1609.0,17,2025-08-21,Completed,0.0,943.0,Success
58778,1041.0,20,2024-03-29,Completed,0.0,0.0,Success
58779,1047.0,1,2024-10-12,Completed,0.0,0.0,Success
58780,2540.0,9,2023-06-07,Completed,0.0,33.38,Success
58781,1932.0,1,2026-06-14,Completed,0.0,103.07,Success
58782,2140.0,10,2024-08-16,Processing,0.0,29.73,Success
58783,2645.0,12,2025-02-06,Completed,0.0,0.0,Success
58784,1464.0,3,2024-12-01,Completed,0.0,7233.5,Success
58785,2953.0,18,2025-02-28,Completed,0.0,1744.88,Success
58786,1243.0,1,2025-04-25,Completed,0.0,0.0,Success
58787,2093.0,1,2023-10-25,Completed,0.0,0.0,Success
58788,1980.0,1,2022-11-05,Completed,0.0,922.31,Success
58789,2741.0,17,2023-12-09,Shipped,0.0,11388.5,Success
58790,1987.0,6,2023-04-10,Completed,0.0,89.23,Success
58791,2626.0,1,2026-04-04,Completed,0.0,0.0,Success
58792,1071.0,1,2025-03-13,Completed,0.0,0.0,Success
58793,1563.0,13,2024-01-11,Shipped,0.0,0.0,Success
58794,2574.0,4,2024-07-04,Completed,0.0,0.0,Success
58795,1763.0,1,2025-05-13,Completed,0.0,1399.35,Success
58796,2473.0,13,2025-06-11,Completed,0.0,0.0,Success
58797,2054.0,9,2026-02-19,Completed,0.0,0.0,Success
58798,2902.0,20,2023-09-15,Completed,0.0,0.0,Success
58799,2422.0,1,2025-07-09,Completed,0.0,851.41,Success
58800,2130.0,11,2022-09-05,Completed,0.0,802.97,Success
58801,2372.0,1,2023-09-15,Completed,0.0,0.0,Success
58802,2771.0,16,2024-09-25,Shipped,0.0,188.56,Success
58803,2244.0,14,2022-09-10,Shipped,0.0,2069.9,Success
58804,1880.0,5,2023-06-04,Completed,0.0,0.0,Success
58805,1800.0,3,2025-07-08,Completed,0.0,4776.03,Success
58806,2864.0,13,2024-03-28,Shipped,0.0,0.0,Success
58807,2879.0,2,2026-06-20,Completed,0.0,2676.58,Success
58808,1456.0,1,2023-06-03,Completed,0.0,1981.14,Success
58809,2193.0,18,2023-11-30,Completed,0.0,0.0,Success
58810,1204.0,1,2023-04-24,Completed,0.0,0.0,Success
58811,2484.0,17,2023-12-06,Completed,0.0,0.0,Success
58812,2684.0,8,2023-03-05,Completed,0.0,3225.53,Success
58813,2740.0,18,2022-06-18,Completed,0.0,0.0,Success
58814,1243.0,1,2024-01-20,Completed,0.0,2633.77,Success
58815,2257.0,18,2022-12-18,Completed,0.0,0.0,Success
58816,1432.0,1,2026-03-25,Completed,99.0,41.98,Success
58817,1139.0,1,2023-04-13,Completed,0.0,4307.16,Success
58818,1965.0,12,2022-09-13,Completed,0.0,0.0,Success
58819,1258.0,1,2024-06-01,Shipped,0.0,645.54,Success
58820,2998.0,1,2023-10-27,Completed,0.0,0.0,Success
58821,1097.0,14,2022-02-03,Processing,0.0,18.62,Success
58822,2510.0,1,2023-02-26,Completed,0.0,174.24,Success
58823,1542.0,1,2024-02-06,Completed,0.0,1029.76,Success
58824,1514.0,1,2025-02-23,Cancelled,0.0,676.1,Cancelled
58825,2638.0,1,2024-05-24,Completed,0.0,0.0,Success
58826,2576.0,1,2023-11-13,Processing,99.0,66.77,Success
58827,2254.0,17,2024-01-06,Completed,0.0,0.0,Success
58828,2776.0,1,2025-10-08,Shipped,0.0,0.0,Success
58829,1145.0,1,2026-03-09,Shipped,0.0,10879.54,Success
58830,1444.0,1,2023-03-14,Completed,0.0,0.0,Success
58831,1070.0,1,2024-06-28,Processing,0.0,24.11,Success
58832,1035.0,1,2025-08-10,Completed,0.0,0.0,Success
58833,1512.0,7,2022-07-22,Completed,0.0,0.0,Success
58834,2256.0,10,2025-03-18,Completed,0.0,0.0,Success
58835,2545.0,18,2024-11-18,Completed,0.0,0.0,Success
58836,1749.0,17,2024-12-04,Completed,0.0,0.0,Success
58837,1787.0,13,2023-04-24,Processing,0.0,0.0,Success
58838,1119.0,13,2022-06-07,Completed,0.0,14.5,Success
58839,2544.0,6,2024-05-06,Completed,0.0,0.0,Success
58840,2046.0,1,2024-10-28,Completed,0.0,0.0,Success
58841,2576.0,12,2023-03-18,Completed,0.0,54.13,Success
58842,1342.0,11,2023-04-25,Completed,0.0,1541.46,Success
58843,1452.0,7,2025-12-12,Completed,0.0,0.0,Success
58844,2183.0,12,2023-06-27,Returned,0.0,6198.63,Refunded
58845,2096.0,15,2025-08-30,Completed,0.0,5566.54,Success
58846,1600.0,1,2023-11-25,Cancelled,0.0,9850.25,Cancelled
58847,2331.0,1,2024-01-23,Completed,0.0,0.0,Success
58848,2912.0,1,2026-06-18,Completed,0.0,0.0,Success
58849,2980.0,7,2025-12-22,Completed,0.0,128.52,Success
58850,2669.0,2,2023-05-29,Completed,0.0,0.0,Success
58851,2406.0,20,2022-11-17,Completed,0.0,1407.44,Success
58852,1644.0,3,2023-04-05,Completed,0.0,0.0,Success
58853,2153.0,18,2024-05-15,Completed,0.0,754.2,Success
